Price,Close,Close,Close,Close,Close,Close,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,^GSPC,^HSI,^IXIC,^KLSE,^N225,^VIX,^GSPC,^HSI,^IXIC,^KLSE,^N225,^VIX,^GSPC,^HSI,^IXIC,^KLSE,^N225,^VIX,^GSPC,^HSI,^IXIC,^KLSE,^N225,^VIX,^GSPC,^HSI,^IXIC,^KLSE,^N225,^VIX,^GSPC,^HSI,^IXIC,^KLSE,^N225,^VIX,^GSPC,^HSI,^IXIC,^KLSE,^N225,^VIX
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-02,1448.3900146484375,20563.6796875,2475.8798828125,1209.47998046875,17547.109375,10.079999923706055,0.0,0.0,0.0,0.0,0.0,0.0,1449.3299560546875,20704.099609375,2478.409912109375,1209.47998046875,17633.609375,10.359999656677246,1444.489990234375,20468.83984375,2466.56005859375,1195.9100341796875,17532.640625,9.960000038146973,1445.93994140625,20544.330078125,2474.18994140625,1195.9100341796875,17569.16015625,10.300000190734863,0.0,0.0,0.0,0.0,0.0,0.0,2569450000.0,945600000.0,1876770000.0,379992900.0,162000000.0,0.0
2007-02-05,1446.989990234375,20455.619140625,2470.60009765625,1225.72998046875,17344.80078125,10.550000190734863,0.0,0.0,0.0,0.0,0.0,0.0,1449.3800048828125,20645.8203125,2481.570068359375,1226.5699462890625,17531.41015625,10.699999809265137,1443.8499755859375,20409.16015625,2466.179931640625,1213.5,17294.98046875,10.4399995803833,1448.3299560546875,20514.830078125,2475.030029296875,1213.5,17531.41015625,10.529999732971191,0.0,0.0,0.0,0.0,0.0,0.0,2439430000.0,819100000.0,1875310000.0,351951300.0,152400000.0,0.0
2007-02-06,1448.0,20655.19921875,2471.489990234375,1236.6300048828125,17406.859375,10.649999618530273,0.0,0.0,0.0,0.0,0.0,0.0,1450.18994140625,20712.3203125,2478.239990234375,1238.6400146484375,17433.26953125,10.880000114440918,1443.4000244140625,20438.359375,2454.60009765625,1226.2099609375,17345.099609375,10.4399995803833,1446.97998046875,20511.779296875,2475.780029296875,1226.260009765625,17384.5,10.550000190734863,0.0,0.0,0.0,0.0,0.0,0.0,2608710000.0,848200000.0,2113710000.0,390444000.0,157000000.0,0.0
2007-02-07,1450.02001953125,20679.689453125,2490.5,1243.5699462890625,17292.3203125,10.319999694824219,0.0,0.0,0.0,0.0,0.0,0.0,1452.989990234375,20739.009765625,2495.27001953125,1243.6300048828125,17374.8203125,10.5600004196167,1446.43994140625,20598.029296875,2475.570068359375,1232.5699462890625,17199.66015625,10.239999771118164,1447.4100341796875,20716.58984375,2483.72998046875,1238.1400146484375,17367.91015625,10.3100004196167,0.0,0.0,0.0,0.0,0.0,0.0,2618820000.0,1088500000.0,2198410000.0,327486400.0,172200000.0,0.0
2007-02-08,1448.31005859375,20735.05078125,2488.669921875,1248.8299560546875,17292.48046875,10.4399995803833,0.0,0.0,0.0,0.0,0.0,0.0,1450.449951171875,20763.5703125,2492.409912109375,1248.8299560546875,17400.349609375,10.90999984741211,1442.81005859375,20318.990234375,2477.7099609375,1237.3900146484375,17212.779296875,10.399999618530273,1449.989990234375,20475.880859375,2484.5,1245.3599853515625,17368.349609375,10.489999771118164,0.0,0.0,0.0,0.0,0.0,0.0,2816180000.0,1525200000.0,1995880000.0,443598700.0,141700000.0,0.0
2007-02-09,1438.06005859375,20677.66015625,2459.820068359375,1240.8699951171875,17504.330078125,11.100000381469727,0.0,0.0,0.0,0.0,0.0,0.0,1452.449951171875,20771.08984375,2496.52001953125,1250.4599609375,17545.7109375,11.5600004196167,1433.43994140625,20593.759765625,2453.43994140625,1231.6400146484375,17274.890625,10.25,1448.25,20746.94921875,2491.64990234375,1248.77001953125,17339.560546875,10.420000076293945,0.0,0.0,0.0,0.0,0.0,0.0,2951810000.0,772400000.0,2186590000.0,507302100.0,159500000.0,0.0
2007-02-12,1433.3699951171875,20593.41015625,2450.3798828125,1231.8699951171875,,11.609999656677246,0.0,0.0,0.0,0.0,,0.0,1439.1099853515625,20696.650390625,2460.6298828125,1238.9200439453125,,11.880000114440918,1431.43994140625,20488.8203125,2444.679931640625,1223.1400146484375,,11.300000190734863,1438.0,20534.4296875,2460.6298828125,1238.7099609375,,11.329999923706055,0.0,0.0,0.0,0.0,,0.0,2395680000.0,813600000.0,1840250000.0,237936900.0,,0.0
2007-02-13,1444.260009765625,20132.25,2459.8798828125,1234.31005859375,17621.44921875,10.34000015258789,0.0,0.0,0.0,0.0,0.0,0.0,1444.4100341796875,20523.91015625,2464.56005859375,1235.030029296875,17628.029296875,11.420000076293945,1433.219970703125,20127.119140625,2452.169921875,1223.68994140625,17440.4296875,10.329999923706055,1433.219970703125,20523.91015625,2455.25,1232.1199951171875,17481.76953125,11.420000076293945,0.0,0.0,0.0,0.0,0.0,0.0,2652150000.0,953700000.0,1821390000.0,296002200.0,169900000.0,0.0
2007-02-14,1455.300048828125,20209.91015625,2488.3798828125,1245.6400146484375,17752.640625,10.229999542236328,0.0,0.0,0.0,0.0,0.0,0.0,1457.6500244140625,20330.369140625,2494.510009765625,1245.6400146484375,17789.919921875,10.260000228881836,1443.9100341796875,20184.689453125,2468.0400390625,1239.43994140625,17648.810546875,9.699999809265137,1443.9100341796875,20302.19921875,2468.0400390625,1240.2900390625,17662.2890625,10.1899995803833,0.0,0.0,0.0,0.0,0.0,0.0,2699290000.0,686800000.0,2173580000.0,377628300.0,164900000.0,0.0
2007-02-15,1456.81005859375,20538.419921875,2497.10009765625,1258.6300048828125,17897.23046875,10.220000267028809,0.0,0.0,0.0,0.0,0.0,0.0,1457.969970703125,20570.140625,2498.3701171875,1258.6300048828125,17911.580078125,10.319999694824219,1453.18994140625,20398.44921875,2485.510009765625,1247.52001953125,17815.169921875,10.050000190734863,1455.1500244140625,20466.650390625,2489.840087890625,1247.52001953125,17891.240234375,10.279999732971191,0.0,0.0,0.0,0.0,0.0,0.0,2490920000.0,845100000.0,1949670000.0,478470300.0,151400000.0,0.0
2007-02-16,1455.5400390625,20567.91015625,2496.31005859375,1262.0899658203125,17875.650390625,10.020000457763672,0.0,0.0,0.0,0.0,0.0,0.0,1456.77001953125,20588.1796875,2497.919921875,1262.0899658203125,17884.890625,10.4399995803833,1451.5699462890625,20458.009765625,2482.659912109375,1252.1500244140625,17793.349609375,9.979999542236328,1456.77001953125,20545.9296875,2491.47998046875,1259.3199462890625,17828.779296875,10.420000076293945,0.0,0.0,0.0,0.0,0.0,0.0,2399450000.0,709900000.0,1887430000.0,286293300.0,137600000.0,0.0
2007-02-19,,,,,17940.08984375,,,,,,0.0,,,,,,17974.0,,,,,,17810.05078125,,,,,,17835.130859375,,,,,,0.0,,,,,,136900000.0,
2007-02-20,1459.6800537109375,,2513.0400390625,,17939.119140625,10.239999771118164,0.0,,0.0,,0.0,0.0,1460.530029296875,,2514.219970703125,,17953.029296875,10.720000267028809,1449.199951171875,,2479.919921875,,17828.94921875,10.140000343322754,1455.530029296875,,2491.75,,17919.330078125,10.619999885559082,0.0,,0.0,,0.0,0.0,2337860000.0,,2165590000.0,,152300000.0,0.0
2007-02-21,1457.6300048828125,20651.419921875,2518.419921875,1278.219970703125,17913.2109375,10.199999809265137,0.0,0.0,0.0,0.0,0.0,0.0,1459.5999755859375,20677.2890625,2518.419921875,1278.219970703125,17968.259765625,10.529999732971191,1452.02001953125,20540.3203125,2500.9599609375,1265.3399658203125,17850.08984375,10.170000076293945,1459.5999755859375,20649.720703125,2503.5400390625,1265.3399658203125,17896.599609375,10.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,2606980000.0,750000000.0,2012450000.0,375068000.0,211200000.0,0.0
2007-02-22,1456.3800048828125,20809.23046875,2524.93994140625,1276.52001953125,18108.7890625,10.180000305175781,0.0,0.0,0.0,0.0,0.0,0.0,1461.5699462890625,20829.66015625,2531.419921875,1280.510009765625,18132.83984375,10.520000457763672,1450.510009765625,20740.330078125,2509.06005859375,1270.0999755859375,18024.48046875,10.010000228881836,1457.2900390625,20748.4609375,2523.360107421875,1277.989990234375,18033.23046875,10.229999542236328,0.0,0.0,0.0,0.0,0.0,0.0,1950770000.0,795300000.0,1850960000.0,318858200.0,183200000.0,0.0
2007-02-23,1451.18994140625,20711.650390625,2515.10009765625,1283.469970703125,18188.419921875,10.579999923706055,0.0,0.0,0.0,0.0,0.0,0.0,1456.219970703125,20844.25,2522.840087890625,1283.800048828125,18239.130859375,10.699999809265137,1448.3599853515625,20547.439453125,2506.949951171875,1273.8499755859375,18046.419921875,10.359999656677246,1456.219970703125,20844.25,2522.530029296875,1276.31005859375,18113.560546875,10.40999984741211,0.0,0.0,0.0,0.0,0.0,0.0,2579950000.0,874100000.0,2012220000.0,329267200.0,193400000.0,0.0
2007-02-26,1449.3699951171875,20507.94921875,2504.52001953125,1272.8699951171875,18215.349609375,11.149999618530273,0.0,0.0,0.0,0.0,0.0,0.0,1456.949951171875,20581.419921875,2525.97998046875,1285.1500244140625,18300.390625,11.4399995803833,1445.47998046875,20474.41015625,2492.5400390625,1270.4000244140625,18145.419921875,10.520000457763672,1451.0400390625,20520.44921875,2525.0400390625,1285.0799560546875,18219.75,10.59000015258789,0.0,0.0,0.0,0.0,0.0,0.0,2822170000.0,782300000.0,1912480000.0,275184400.0,194900000.0,0.0
2007-02-27,1399.0400390625,20147.869140625,2407.860107421875,1237.0799560546875,18119.919921875,18.309999465942383,0.0,0.0,0.0,0.0,0.0,0.0,1449.25,20500.880859375,2470.919921875,1273.780029296875,18272.6796875,19.010000228881836,1389.4200439453125,20042.30078125,2402.360107421875,1220.18994140625,18073.220703125,12.100000381469727,1449.25,20500.880859375,2468.739990234375,1273.4300537109375,18239.30078125,12.119999885559082,0.0,0.0,0.0,0.0,0.0,0.0,4065230000.0,1412400000.0,3037380000.0,458939400.0,197900000.0,0.0
2007-02-28,1406.8199462890625,19651.509765625,2416.14990234375,1196.449951171875,17604.119140625,15.420000076293945,0.0,0.0,0.0,0.0,0.0,0.0,1415.8900146484375,19749.58984375,2431.860107421875,1196.6800537109375,17843.609375,17.290000915527344,1396.6500244140625,19381.880859375,2395.35009765625,1136.010009765625,17382.7890625,14.5,1398.6400146484375,19426.94921875,2411.889892578125,1189.5799560546875,17843.609375,17.209999084472656,0.0,0.0,0.0,0.0,0.0,0.0,3925250000.0,2038300000.0,2620450000.0,614671400.0,250300000.0,0.0
2007-03-01,1403.1700439453125,19346.599609375,2404.2099609375,1180.9100341796875,17453.509765625,15.819999694824219,0.0,0.0,0.0,0.0,0.0,0.0,1409.4599609375,19643.41015625,2419.14990234375,1216.18994140625,17557.419921875,19.399999618530273,1380.8699951171875,19346.599609375,2359.43994140625,1179.1199951171875,17261.599609375,15.359999656677246,1406.800048828125,19581.859375,2377.179931640625,1204.6700439453125,17542.23046875,17.760000228881836,0.0,0.0,0.0,0.0,0.0,0.0,3874910000.0,1474400000.0,2710750000.0,310127000.0,222300000.0,0.0
2007-03-02,1387.1700439453125,19442.009765625,2368.0,1164.6800537109375,17217.9296875,18.610000610351562,0.0,0.0,0.0,0.0,0.0,0.0,1403.4000244140625,19560.51953125,2401.260009765625,1180.6600341796875,17356.44921875,18.6299991607666,1386.8699951171875,19355.630859375,2368.0,1161.6800537109375,17160.4296875,16.040000915527344,1403.1600341796875,19386.5703125,2389.860107421875,1180.6600341796875,17351.400390625,16.700000762939453,0.0,0.0,0.0,0.0,0.0,0.0,3312260000.0,1132400000.0,2352790000.0,316828500.0,198100000.0,0.0
2007-03-05,1374.1199951171875,18664.880859375,2340.679931640625,1110.68994140625,16642.25,19.6299991607666,0.0,0.0,0.0,0.0,0.0,0.0,1391.8599853515625,19164.349609375,2377.840087890625,1152.8699951171875,16992.439453125,20.40999984741211,1373.969970703125,18659.23046875,2340.39990234375,1090.3900146484375,16532.91015625,18.1299991607666,1387.1099853515625,19137.359375,2368.0,1152.8699951171875,16992.439453125,20.399999618530273,0.0,0.0,0.0,0.0,0.0,0.0,3480520000.0,1986000000.0,2291680000.0,465388900.0,210900000.0,0.0
2007-03-06,1395.4100341796875,19058.560546875,2385.139892578125,1130.9599609375,16844.5,15.960000038146973,0.0,0.0,0.0,0.0,0.0,0.0,1397.9000244140625,19080.33984375,2390.139892578125,1137.8199462890625,16882.919921875,18.34000015258789,1374.06005859375,18876.619140625,2361.27001953125,1113.2900390625,16649.099609375,15.760000228881836,1374.06005859375,18899.2109375,2363.14990234375,1117.510009765625,16654.849609375,18.309999465942383,0.0,0.0,0.0,0.0,0.0,0.0,3358160000.0,1606500000.0,2121430000.0,332571600.0,210000000.0,0.0
2007-03-07,1391.969970703125,18918.640625,2374.639892578125,1156.5799560546875,16764.619140625,15.239999771118164,0.0,0.0,0.0,0.0,0.0,0.0,1401.1600341796875,19239.919921875,2388.780029296875,1170.010009765625,16988.009765625,16.270000457763672,1390.6400146484375,18910.240234375,2371.919921875,1144.1199951171875,16731.76953125,14.520000457763672,1395.02001953125,19188.220703125,2382.64990234375,1144.1199951171875,16982.30078125,16.25,0.0,0.0,0.0,0.0,0.0,0.0,3141350000.0,1453800000.0,1959330000.0,341668300.0,217400000.0,0.0
2007-03-08,1401.8900146484375,19175.169921875,2387.72998046875,1187.06005859375,17090.310546875,14.289999961853027,0.0,0.0,0.0,0.0,0.0,0.0,1407.9300537109375,19191.099609375,2402.199951171875,1189.2900390625,17090.310546875,14.699999809265137,1391.8800048828125,18909.0703125,2382.0,1161.4599609375,16685.94921875,13.479999542236328,1391.8800048828125,18924.279296875,2396.550048828125,1161.5,16729.7890625,14.34000015258789,0.0,0.0,0.0,0.0,0.0,0.0,3014850000.0,1240700000.0,1989910000.0,246800500.0,179300000.0,0.0
2007-03-09,1402.8399658203125,19134.880859375,2387.550048828125,1188.8299560546875,17164.0390625,14.09000015258789,0.0,0.0,0.0,0.0,0.0,0.0,1410.1500244140625,19259.099609375,2404.800048828125,1201.449951171875,17246.2109375,14.619999885559082,1397.300048828125,19065.029296875,2375.570068359375,1186.31005859375,17100.740234375,13.670000076293945,1401.8900146484375,19259.099609375,2403.1298828125,1194.199951171875,17224.669921875,13.699999809265137,0.0,0.0,0.0,0.0,0.0,0.0,2623050000.0,1765800000.0,1875050000.0,222072400.0,231600000.0,0.0
2007-03-12,1406.5999755859375,19442.419921875,2402.2900390625,1203.2900390625,17292.390625,13.989999771118164,0.0,0.0,0.0,0.0,0.0,0.0,1409.3399658203125,19470.369140625,2404.02001953125,1205.8599853515625,17325.44921875,14.960000038146973,1398.4000244140625,19220.509765625,2384.389892578125,1192.6099853515625,17206.939453125,13.760000228881836,1402.800048828125,19252.369140625,2385.139892578125,1192.6099853515625,17312.140625,14.960000038146973,0.0,0.0,0.0,0.0,0.0,0.0,2664000000.0,1720500000.0,1637980000.0,210581800.0,130000000.0,0.0
2007-03-13,1377.949951171875,19333.140625,2350.570068359375,1200.010009765625,17178.83984375,18.1299991607666,0.0,0.0,0.0,0.0,0.0,0.0,1406.22998046875,19442.51953125,2395.97998046875,1214.1500244140625,17299.48046875,18.420000076293945,1377.7099609375,19251.19921875,2350.570068359375,1197.5799560546875,17153.19921875,14.600000381469727,1406.22998046875,19397.0390625,2388.860107421875,1205.6300048828125,17268.7109375,14.869999885559082,0.0,0.0,0.0,0.0,0.0,0.0,3485570000.0,1336200000.0,2235000000.0,247785400.0,135200000.0,0.0
2007-03-14,1387.1700439453125,18836.9296875,2371.739990234375,1166.3800048828125,16676.890625,17.270000457763672,0.0,0.0,0.0,0.0,0.0,0.0,1388.0899658203125,18888.400390625,2371.739990234375,1177.739990234375,16936.189453125,21.25,1363.97998046875,18738.509765625,2331.570068359375,1159.030029296875,16628.849609375,16.75,1377.8599853515625,18803.0703125,2350.93994140625,1177.739990234375,16936.189453125,17.6299991607666,0.0,0.0,0.0,0.0,0.0,0.0,3758350000.0,2054900000.0,2255630000.0,255973100.0,163700000.0,0.0
2007-03-15,1392.280029296875,18969.439453125,2378.699951171875,1180.31005859375,16860.390625,16.43000030517578,0.0,0.0,0.0,0.0,0.0,0.0,1395.72998046875,19054.939453125,2382.6201171875,1182.1800537109375,16942.310546875,16.90999984741211,1385.1600341796875,18932.4609375,2367.739990234375,1173.8199462890625,16760.6796875,15.270000457763672,1387.1099853515625,19029.2109375,2371.02001953125,1173.8199462890625,16803.990234375,16.90999984741211,0.0,0.0,0.0,0.0,0.0,0.0,2821900000.0,898700000.0,1690430000.0,159387800.0,164900000.0,0.0
2007-03-16,1386.949951171875,18953.5,2372.659912109375,1182.199951171875,16744.150390625,16.790000915527344,0.0,0.0,0.0,0.0,0.0,0.0,1397.510009765625,19130.099609375,2385.320068359375,1182.3299560546875,16939.4296875,17.709999084472656,1383.6300048828125,18770.279296875,2364.360107421875,1172.4300537109375,16643.759765625,15.289999961853027,1392.280029296875,18846.490234375,2376.820068359375,1179.22998046875,16779.48046875,15.380000114440918,0.0,0.0,0.0,0.0,0.0,0.0,3393640000.0,0.0,2031650000.0,125337200.0,173300000.0,0.0
2007-03-19,1402.06005859375,19266.740234375,2394.409912109375,1192.219970703125,17009.55078125,14.59000015258789,0.0,0.0,0.0,0.0,0.0,0.0,1403.199951171875,19267.830078125,2399.800048828125,1195.6099853515625,17026.4609375,15.819999694824219,1386.949951171875,18967.41015625,2381.550048828125,1182.56005859375,16713.990234375,14.579999923706055,1386.949951171875,19006.150390625,2384.659912109375,1182.969970703125,16713.990234375,15.819999694824219,0.0,0.0,0.0,0.0,0.0,0.0,2777180000.0,1292300000.0,1650970000.0,161637800.0,130800000.0,0.0
2007-03-20,1410.93994140625,19356.900390625,2408.2099609375,1205.280029296875,17163.19921875,13.270000457763672,0.0,0.0,0.0,0.0,0.0,0.0,1411.530029296875,19463.900390625,2412.639892578125,1206.5400390625,17267.740234375,15.15999984741211,1400.699951171875,19332.599609375,2393.18994140625,1200.5999755859375,17146.529296875,13.25,1402.0400390625,19430.69921875,2394.820068359375,1200.77001953125,17155.349609375,15.010000228881836,0.0,0.0,0.0,0.0,0.0,0.0,2795940000.0,1021300000.0,1761940000.0,178452500.0,129400000.0,0.0
2007-03-21,1435.0400390625,19516.41015625,2455.919921875,1209.3399658203125,,12.1899995803833,0.0,0.0,0.0,0.0,,0.0,1437.77001953125,19537.08984375,2455.919921875,1213.9599609375,,13.670000076293945,1409.75,19270.720703125,2405.389892578125,1206.5,,11.210000038146973,1410.9200439453125,19380.98046875,2415.5400390625,1207.43994140625,,13.270000457763672,0.0,0.0,0.0,0.0,,0.0,3184770000.0,977800000.0,2158740000.0,181733100.0,,0.0
2007-03-22,1434.5400390625,19690.25,2451.739990234375,1221.719970703125,17419.19921875,12.930000305175781,0.0,0.0,0.0,0.0,0.0,0.0,1437.6600341796875,19813.2109375,2457.3701171875,1231.0,17489.189453125,12.949999809265137,1429.8800048828125,19621.259765625,2442.510009765625,1213.9100341796875,17379.400390625,12.039999961853027,1435.0400390625,19757.73046875,2457.06005859375,1213.9100341796875,17383.619140625,12.289999961853027,0.0,0.0,0.0,0.0,0.0,0.0,3129970000.0,1650400000.0,1887290000.0,324498300.0,146500000.0,0.0
2007-03-23,1436.1099853515625,19692.640625,2448.929931640625,1235.6500244140625,17480.609375,12.949999809265137,0.0,0.0,0.0,0.0,0.0,0.0,1438.8900146484375,19729.490234375,2459.9599609375,1237.699951171875,17534.76953125,13.180000305175781,1433.2099609375,19634.109375,2447.81005859375,1223.77001953125,17407.970703125,12.460000038146973,1434.5400390625,19665.05078125,2451.830078125,1223.77001953125,17519.509765625,13.130000114440918,0.0,0.0,0.0,0.0,0.0,0.0,2619020000.0,1073200000.0,1634470000.0,319796900.0,128500000.0,0.0
2007-03-26,1437.5,19765.849609375,2455.6298828125,1244.3199462890625,17521.9609375,13.15999984741211,0.0,0.0,0.0,0.0,0.0,0.0,1437.6500244140625,19819.0390625,2455.6298828125,1246.75,17558.0390625,14.699999809265137,1423.280029296875,19653.73046875,2428.0,1235.0799560546875,17425.0,12.90999984741211,1436.1099853515625,19719.880859375,2451.60009765625,1237.469970703125,17517.919921875,13.390000343322754,0.0,0.0,0.0,0.0,0.0,0.0,2754660000.0,780600000.0,1817870000.0,231156500.0,91900000.0,0.0
2007-03-27,1428.6099853515625,19706.7890625,2437.429931640625,1247.1700439453125,17365.05078125,13.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,1437.489990234375,19768.3203125,2450.030029296875,1248.97998046875,17516.890625,13.899999618530273,1425.5400390625,19661.859375,2435.18994140625,1236.550048828125,17315.91015625,13.350000381469727,1437.489990234375,19749.810546875,2448.919921875,1246.9000244140625,17357.259765625,13.350000381469727,0.0,0.0,0.0,0.0,0.0,0.0,2673040000.0,920300000.0,1708060000.0,217735700.0,125700000.0,0.0
2007-03-28,1417.22998046875,19553.869140625,2417.10009765625,1235.239990234375,17254.73046875,14.979999542236328,0.0,0.0,0.0,0.0,0.0,0.0,1428.3499755859375,19729.310546875,2434.320068359375,1245.1700439453125,17442.619140625,15.510000228881836,1414.0699462890625,19459.189453125,2413.090087890625,1228.969970703125,17141.650390625,14.220000267028809,1428.3499755859375,19664.880859375,2427.18994140625,1244.219970703125,17328.119140625,14.279999732971191,0.0,0.0,0.0,0.0,0.0,0.0,3000440000.0,1198500000.0,1868310000.0,220526400.0,153000000.0,0.0
2007-03-29,1422.530029296875,19821.779296875,2417.8798828125,1235.8900146484375,17263.939453125,15.140000343322754,0.0,0.0,0.0,0.0,0.0,0.0,1426.239990234375,19832.140625,2433.0400390625,1235.8900146484375,17350.880859375,16.049999237060547,1413.27001953125,19460.359375,2396.830078125,1222.4200439453125,17036.220703125,14.34000015258789,1417.1700439453125,19470.419921875,2432.5,1230.06005859375,17119.94921875,14.449999809265137,0.0,0.0,0.0,0.0,0.0,0.0,2854710000.0,1914500000.0,1926070000.0,199667100.0,144700000.0,0.0
2007-03-30,1420.8599853515625,19800.9296875,2421.639892578125,1246.8699951171875,17287.650390625,14.640000343322754,0.0,0.0,0.0,0.0,0.0,0.0,1429.219970703125,19880.259765625,2432.199951171875,1246.8699951171875,17380.80078125,15.819999694824219,1408.9000244140625,19705.560546875,2403.010009765625,1238.699951171875,17267.099609375,14.140000343322754,1422.52001953125,19810.859375,2419.909912109375,1239.5999755859375,17318.849609375,14.9399995803833,0.0,0.0,0.0,0.0,0.0,0.0,2903960000.0,938600000.0,1998550000.0,319311000.0,115300000.0,0.0
2007-04-02,1424.550048828125,19809.69921875,2422.260009765625,1246.300048828125,17028.41015625,14.529999732971191,0.0,0.0,0.0,0.0,0.0,0.0,1425.489990234375,19976.810546875,2427.93994140625,1253.4100341796875,17425.740234375,15.460000038146973,1416.3699951171875,19672.939453125,2409.0400390625,1245.0,16999.05078125,14.399999618530273,1420.8299560546875,19900.009765625,2425.360107421875,1250.239990234375,17346.25,14.90999984741211,0.0,0.0,0.0,0.0,0.0,0.0,2875880000.0,848500000.0,1784170000.0,195898500.0,153900000.0,0.0
2007-04-03,1437.77001953125,20002.69921875,2450.330078125,1256.8199462890625,17244.05078125,13.460000038146973,0.0,0.0,0.0,0.0,0.0,0.0,1440.5699462890625,20021.029296875,2456.169921875,1260.1300048828125,17279.73046875,14.0600004196167,1424.27001953125,19903.890625,2432.300048828125,1247.3800048828125,17095.919921875,12.8100004196167,1424.27001953125,19903.890625,2432.300048828125,1247.4100341796875,17154.779296875,14.020000457763672,0.0,0.0,0.0,0.0,0.0,0.0,2921760000.0,837000000.0,1932030000.0,254904600.0,152000000.0,0.0
2007-04-04,1439.3699951171875,20209.7109375,2458.68994140625,1271.31005859375,17544.08984375,13.239999771118164,0.0,0.0,0.0,0.0,0.0,0.0,1440.1600341796875,20210.83984375,2461.489990234375,1277.6500244140625,17576.509765625,13.90999984741211,1435.0799560546875,20099.849609375,2448.68994140625,1263.18994140625,17394.140625,13.199999809265137,1437.75,20187.669921875,2451.93994140625,1263.18994140625,17400.6796875,13.819999694824219,0.0,0.0,0.0,0.0,0.0,0.0,2616320000.0,1526200000.0,1933300000.0,328110600.0,150400000.0,0.0
2007-04-05,1443.760009765625,,2471.340087890625,1277.47998046875,17491.419921875,13.229999542236328,0.0,,0.0,0.0,0.0,0.0,1444.8800048828125,,2471.340087890625,1277.47998046875,17531.30078125,13.65999984741211,1436.6700439453125,,2455.60009765625,1268.81005859375,17430.380859375,12.6899995803833,1438.93994140625,,2457.64990234375,1271.9300537109375,17507.4609375,13.569999694824219,0.0,,0.0,0.0,0.0,0.0,2357230000.0,,1537800000.0,177183500.0,132800000.0,0.0
2007-04-06,,,,1278.9200439453125,17484.779296875,,,,,0.0,0.0,,,,,1279.550048828125,17560.30078125,,,,,1274.1500244140625,17422.55078125,,,,,1277.1400146484375,17502.900390625,,,,,0.0,0.0,,,,,107238200.0,121000000.0,
2007-04-09,1444.6099853515625,,2469.179931640625,1298.3599853515625,17743.759765625,13.140000343322754,0.0,,0.0,0.0,0.0,0.0,1448.0999755859375,,2478.679931640625,1300.93994140625,17747.8203125,13.5600004196167,1443.280029296875,,2464.570068359375,1279.8699951171875,17606.029296875,12.890000343322754,1443.77001953125,,2478.02001953125,1279.8699951171875,17606.029296875,13.260000228881836,0.0,,0.0,0.0,0.0,0.0,2349410000.0,,1714880000.0,259430000.0,124500000.0,0.0
2007-04-10,1448.3900146484375,20347.869140625,2477.610107421875,1306.3399658203125,17664.689453125,12.680000305175781,0.0,0.0,0.0,0.0,0.0,0.0,1448.72998046875,20416.5390625,2479.4599609375,1306.3399658203125,17706.919921875,13.329999923706055,1443.989990234375,20248.0390625,2468.030029296875,1290.0799560546875,17613.150390625,12.5600004196167,1444.5799560546875,20416.5390625,2468.1298828125,1297.010009765625,17631.01953125,13.329999923706055,0.0,0.0,0.0,0.0,0.0,0.0,2510110000.0,1327700000.0,1834530000.0,268526200.0,131300000.0,0.0
2007-04-11,1438.8699951171875,20449.4296875,2459.31005859375,1306.219970703125,17670.0703125,13.489999771118164,0.0,0.0,0.0,0.0,0.0,0.0,1448.3900146484375,20502.169921875,2478.510009765625,1316.1300048828125,17723.390625,14.079999923706055,1436.1500244140625,20278.83984375,2452.050048828125,1302.8800048828125,17618.189453125,12.720000267028809,1448.22998046875,20427.94921875,2477.760009765625,1308.97998046875,17699.390625,12.720000267028809,0.0,0.0,0.0,0.0,0.0,0.0,2950190000.0,1485600000.0,1957970000.0,326096800.0,113800000.0,0.0
2007-04-12,1447.800048828125,20380.2109375,2480.320068359375,1307.18994140625,17540.419921875,12.710000038146973,0.0,0.0,0.0,0.0,0.0,0.0,1448.02001953125,20428.599609375,2480.409912109375,1313.27001953125,17601.650390625,14.149999618530273,1433.9100341796875,20293.330078125,2448.7099609375,1298.530029296875,17455.1796875,12.579999923706055,1438.8699951171875,20360.3203125,2455.719970703125,1301.77001953125,17601.650390625,13.649999618530273,0.0,0.0,0.0,0.0,0.0,0.0,2770570000.0,1723300000.0,1905500000.0,285113100.0,122200000.0,0.0
2007-04-13,1452.8499755859375,20340.970703125,2491.93994140625,1308.199951171875,17363.94921875,12.199999809265137,0.0,0.0,0.0,0.0,0.0,0.0,1453.1099853515625,20432.009765625,2491.93994140625,1315.030029296875,17662.890625,13.0,1444.1500244140625,20264.990234375,2468.22998046875,1297.68994140625,17327.369140625,12.130000114440918,1447.800048828125,20413.48046875,2479.68994140625,1309.199951171875,17629.01953125,12.670000076293945,0.0,0.0,0.0,0.0,0.0,0.0,2690020000.0,1643700000.0,1834320000.0,260671000.0,134000000.0,0.0
